make_model_fac,panel_year,n_total,has_both,sample
All-DW|Diesel-Only|0-4yr,2000,841,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2001,837,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2002,835,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2003,826,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2004,822,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2005,813,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2006,802,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2007,793,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2008,787,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2009,781,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2010,771,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2011,758,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2012,754,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2013,742,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2014,733,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2015,727,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2016,719,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2017,710,1,Reform-CEM primary
All-DW|Diesel-Only|0-4yr,2018,698,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1990,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1991,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1992,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1993,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1994,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1995,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1996,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1997,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1998,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,1999,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2000,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2001,38,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2002,37,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2003,37,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2004,37,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2005,36,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2006,36,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2007,34,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2008,34,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2009,34,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2010,34,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2011,34,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2012,33,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2013,32,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2014,31,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2015,30,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2016,30,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2017,30,1,Reform-CEM primary
Mixed|Gasoline-Only|15-19yr,2018,30,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1990,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1991,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1992,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1993,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1994,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1995,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1996,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1997,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1998,374,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,1999,372,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2000,365,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2001,354,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2002,341,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2003,328,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2004,322,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2005,316,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2006,309,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2007,304,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2008,291,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2009,280,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2010,274,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2011,264,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2012,262,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2013,258,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2014,257,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2015,254,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1991,180,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1992,195,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1993,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1994,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1995,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1996,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1997,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1998,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1999,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2000,207,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2001,206,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2002,206,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2003,205,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2004,202,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2005,200,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2006,197,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2007,195,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2008,193,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2009,189,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2010,187,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2011,186,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2012,186,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2013,184,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2014,181,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1990,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1991,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1992,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1993,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1994,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1995,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1996,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1997,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1998,257,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,1999,256,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2000,249,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2001,243,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2002,238,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2003,236,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2004,234,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2005,231,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2006,226,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2007,222,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2008,218,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2009,213,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2010,200,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2011,194,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2012,191,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2013,188,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2014,183,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2015,175,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2016,168,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2017,163,1,Reform-CEM primary
All-DW|Diesel-Only|10-14yr,2018,158,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2012,723,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2013,714,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2014,709,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2015,707,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2016,703,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2017,699,1,Reform-CEM primary
All-SW|Diesel-Only|20-24yr,2018,694,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1990,48,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1991,48,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1992,49,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1993,48,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1994,61,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1995,80,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1996,86,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1997,101,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1998,113,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,1999,113,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2000,113,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2001,113,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2002,113,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2003,111,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2004,111,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2005,110,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2006,110,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2007,110,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2008,110,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2009,109,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2010,107,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2011,107,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2012,107,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2013,106,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2014,104,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2015,104,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2016,104,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2017,102,1,Reform-CEM primary
Mixed|Mixed-Or-Other|0-4yr,2018,102,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,1990,152,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2015,179,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2016,176,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2017,168,1,Reform-CEM primary
Mixed|Mixed-Or-Other|5-9yr,2018,161,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2008,947,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2009,922,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2010,909,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2011,893,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2012,879,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2013,867,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2014,853,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2015,845,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2016,839,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2017,826,1,Reform-CEM primary
All-SW|Diesel-Only|15-19yr,2018,821,1,Reform-CEM primary
All-SW|Diesel-Only|0-4yr,2018,597,1,Reform-CEM primary
All-DW|Diesel-Only|5-9yr,2016,680,1,Reform-CEM primary
All-DW|Diesel-Only|5-9yr,2017,657,1,Reform-CEM primary
All-DW|Diesel-Only|5-9yr,2018,639,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1990,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1991,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1992,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1993,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1994,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1995,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1996,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1997,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1998,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,1999,558,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2000,550,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2001,546,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2002,536,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2003,524,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2004,512,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2005,500,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2006,491,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2007,485,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2008,474,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2009,459,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2010,448,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2011,441,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2012,430,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2013,428,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2014,425,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2015,424,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2016,420,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2017,418,1,Reform-CEM primary
Mixed|Mixed-Or-Other|25yr+,2018,416,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1990,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1991,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1992,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1993,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1994,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1995,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1996,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1997,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1998,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,1999,751,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2000,727,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2001,715,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2002,708,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2003,698,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2004,686,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2005,677,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2006,668,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2007,658,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2008,642,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2009,636,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2010,624,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2011,609,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2012,603,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2013,595,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2014,585,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1990,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1991,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1992,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1993,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1994,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1995,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1996,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1997,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1998,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,1999,49,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2000,48,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2001,47,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2002,46,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2003,46,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2004,44,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2005,44,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2006,43,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2007,43,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2008,40,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2009,39,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2010,38,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2011,38,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2012,35,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2013,34,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2014,34,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2015,32,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2016,32,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2017,30,1,Reform-CEM primary
Mixed|Gasoline-Only|10-14yr,2018,28,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1990,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1991,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1992,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1993,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1994,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1995,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1996,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1997,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1998,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,1999,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2000,54,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2001,53,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2002,52,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2003,50,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2004,49,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2005,48,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2006,48,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2007,48,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2008,47,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2009,47,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2010,46,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2011,45,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2012,45,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2013,44,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2014,44,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2015,44,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2016,44,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2017,44,1,Reform-CEM primary
All-DW|Mixed-Or-Other|20-24yr,2018,42,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2015,574,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2016,564,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2017,557,1,Reform-CEM primary
All-DW|Mixed-Or-Other|10-14yr,2018,546,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1990,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1991,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1992,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1993,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1994,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1995,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1996,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1997,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1998,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,1999,92,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2000,89,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2001,86,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2002,85,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2003,82,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2004,77,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2005,75,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2006,74,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2007,70,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2008,65,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2009,63,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2010,59,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2011,57,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2012,55,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2013,53,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2014,51,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2015,52,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2016,52,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2017,52,1,Reform-CEM primary
All-DW|Mixed-Or-Other|25yr+,2018,52,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1990,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1991,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1992,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1993,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1994,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1995,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1996,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1997,33,1,Reform-CEM primary
All-DW|Gasoline-Only|20-24yr,1998,33,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2016,251,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2017,242,1,Reform-CEM primary
All-DW|Gasoline-Only|10-14yr,2018,234,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1990,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1991,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1992,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1993,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1994,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1995,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1996,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1997,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1998,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,1999,41,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2000,40,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2001,39,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2002,39,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2003,38,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2004,36,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2005,35,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2006,33,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2007,33,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2008,31,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2009,31,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2010,30,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2011,29,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2012,28,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2013,28,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2014,28,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2015,28,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2016,27,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2017,26,1,Reform-CEM primary
Mixed|Gasoline-Only|25yr+,2018,26,1,Reform-CEM primary
All-DW|Diesel-Only|20-24yr,1990,17,1,Reform-CEM primary
All-DW|Diesel-Only|20-24yr,1991,17,1,Reform-CEM primary
All-DW|Diesel-Only|20-24yr,1992,17,1,Reform-CEM primary
